time,24bspr2a_eco_0001m
2024-06-07 23:00:00,0.298
2024-06-08 00:00:00,0.246
2024-06-08 01:00:00,0.229
2024-06-08 02:00:00,0.268
2024-06-08 03:00:00,0.377
2024-06-08 04:00:00,0.57
2024-06-08 05:00:00,0.725
2024-06-08 06:00:00,1.216
2024-06-08 07:00:00,1.497
2024-06-08 08:00:00,1.399
2024-06-08 09:00:00,1.585
2024-06-08 10:00:00,1.759
2024-06-08 11:00:00,1.852
2024-06-08 12:00:00,1.572
2024-06-08 13:00:00,1.476
2024-06-08 14:00:00,1.549
2024-06-08 15:00:00,1.861
2024-06-08 16:00:00,2.08
2024-06-08 17:00:00,1.558
2024-06-08 18:00:00,1.02
2024-06-08 19:00:00,0.813
2024-06-08 20:00:00,0.675
2024-06-08 21:00:00,0.55
2024-06-08 22:00:00,0.424
2024-06-08 23:00:00,0.482
2024-06-09 00:00:00,0.31
2024-06-09 01:00:00,0.278
2024-06-09 02:00:00,0.319
2024-06-09 03:00:00,0.524
2024-06-09 04:00:00,1.104
2024-06-09 05:00:00,1.33
2024-06-09 06:00:00,1.218
2024-06-09 07:00:00,1.255
2024-06-09 08:00:00,1.38
2024-06-09 09:00:00,1.456
2024-06-09 10:00:00,1.722
2024-06-09 11:00:00,1.542
2024-06-09 12:00:00,1.455
2024-06-09 13:00:00,1.226
2024-06-09 14:00:00,1.247
2024-06-09 15:00:00,1.677
2024-06-09 16:00:00,1.333
2024-06-09 17:00:00,1.311
2024-06-09 18:00:00,0.985
2024-06-09 19:00:00,0.611
2024-06-09 20:00:00,0.438
2024-06-09 21:00:00,0.408
2024-06-09 22:00:00,0.266
2024-06-09 23:00:00,0.263
2024-06-10 00:00:00,0.221
2024-06-10 01:00:00,0.202
2024-06-10 02:00:00,0.423
2024-06-10 03:00:00,0.574
2024-06-10 04:00:00,0.694
2024-06-10 05:00:00,1.016
2024-06-10 06:00:00,1.198
2024-06-10 07:00:00,1.302
2024-06-10 08:00:00,1.146
2024-06-10 09:00:00,1.541
2024-06-10 10:00:00,1.503
2024-06-10 11:00:00,1.489
2024-06-10 12:00:00,1.455
2024-06-10 13:00:00,1.41
2024-06-10 14:00:00,1.447
2024-06-10 15:00:00,1.258
2024-06-10 16:00:00,0.794
2024-06-10 17:00:00,0.829
2024-06-10 18:00:00,0.715
2024-06-10 19:00:00,0.527
2024-06-10 20:00:00,0.428
2024-06-10 21:00:00,0.39
2024-06-10 22:00:00,0.282
2024-06-10 23:00:00,0.296
2024-06-11 00:00:00,0.238
2024-06-11 01:00:00,0.156
2024-06-11 02:00:00,0.135
2024-06-11 03:00:00,0.151
2024-06-11 04:00:00,0.168
2024-06-11 05:00:00,0.29
2024-06-11 06:00:00,0.745
2024-06-11 07:00:00,0.87
2024-06-11 08:00:00,0.888
2024-06-11 09:00:00,0.96
2024-06-11 10:00:00,0.938
2024-06-11 11:00:00,1.038
2024-06-11 12:00:00,1.131
2024-06-11 13:00:00,1.138
2024-06-11 14:00:00,1.186
2024-06-11 15:00:00,1.117
2024-06-11 16:00:00,0.53
2024-06-11 17:00:00,0.301
2024-06-11 18:00:00,0.303
2024-06-11 19:00:00,0.21
2024-06-11 20:00:00,0.17
2024-06-11 21:00:00,0.161
2024-06-11 22:00:00,0.177
2024-06-11 23:00:00,0.229
2024-06-12 00:00:00,0.153
2024-06-12 01:00:00,0.184
2024-06-12 02:00:00,0.17
2024-06-12 03:00:00,0.242
2024-06-12 04:00:00,0.4
2024-06-12 05:00:00,0.653
2024-06-12 06:00:00,0.756
2024-06-12 07:00:00,0.603
2024-06-12 08:00:00,0.565
2024-06-12 09:00:00,0.65
2024-06-12 10:00:00,0.593
2024-06-12 11:00:00,0.775
2024-06-12 12:00:00,0.779
2024-06-12 13:00:00,0.768
2024-06-12 14:00:00,0.723
2024-06-12 15:00:00,0.798
2024-06-12 16:00:00,0.813
2024-06-12 17:00:00,0.644
2024-06-12 18:00:00,0.43
2024-06-12 19:00:00,0.354
2024-06-12 20:00:00,0.266
2024-06-12 21:00:00,0.195
2024-06-12 22:00:00,0.195
2024-06-12 23:00:00,0.163
2024-06-13 00:00:00,0.111
2024-06-13 01:00:00,0.084
2024-06-13 02:00:00,0.134
2024-06-13 03:00:00,0.159
2024-06-13 04:00:00,0.161
2024-06-13 05:00:00,0.424
2024-06-13 06:00:00,0.455
2024-06-13 07:00:00,0.372
2024-06-13 08:00:00,0.425
2024-06-13 09:00:00,0.377
2024-06-13 10:00:00,0.38
2024-06-13 11:00:00,0.391
2024-06-13 12:00:00,0.448
2024-06-13 13:00:00,0.464
2024-06-13 14:00:00,0.493
2024-06-13 15:00:00,0.565
2024-06-13 16:00:00,0.401
2024-06-13 17:00:00,0.22
2024-06-13 18:00:00,0.172
2024-06-13 19:00:00,0.104
2024-06-13 20:00:00,0.076
2024-06-13 21:00:00,0.06
2024-06-13 22:00:00,0.099
2024-06-13 23:00:00,0.111
2024-06-14 00:00:00,0.077
2024-06-14 01:00:00,0.092
2024-06-14 02:00:00,0.06
2024-06-14 03:00:00,0.116
2024-06-14 04:00:00,0.223
2024-06-14 05:00:00,0.427
2024-06-14 06:00:00,0.406
2024-06-14 07:00:00,0.443
2024-06-14 08:00:00,0.346
2024-06-14 09:00:00,0.433
2024-06-14 10:00:00,0.432
2024-06-14 11:00:00,0.524
2024-06-14 12:00:00,0.399
2024-06-14 13:00:00,0.424
2024-06-14 14:00:00,0.42
2024-06-14 15:00:00,0.506
2024-06-14 16:00:00,0.429
2024-06-14 17:00:00,0.127
2024-06-14 18:00:00,0.051
2024-06-14 19:00:00,0.035
2024-06-14 20:00:00,0.025
2024-06-14 21:00:00,0.016
2024-06-14 22:00:00,0.01
2024-06-14 23:00:00,0.008
2024-06-15 00:00:00,0.0
2024-06-15 01:00:00,0.0
2024-06-15 02:00:00,0.024
2024-06-15 03:00:00,0.042
2024-06-15 04:00:00,0.067
2024-06-15 05:00:00,0.108
2024-06-15 06:00:00,0.223
2024-06-15 07:00:00,0.41
2024-06-15 08:00:00,0.315
2024-06-15 09:00:00,0.321
2024-06-15 10:00:00,0.346
2024-06-15 11:00:00,0.274
2024-06-15 12:00:00,0.286
2024-06-15 13:00:00,0.37
2024-06-15 14:00:00,0.457
2024-06-15 15:00:00,0.468
2024-06-15 16:00:00,0.343
2024-06-15 17:00:00,0.167
2024-06-15 18:00:00,0.053
2024-06-15 19:00:00,0.075
2024-06-15 20:00:00,0.02
2024-06-15 21:00:00,0.008
2024-06-15 22:00:00,0.0
2024-06-15 23:00:00,0.0
2024-06-16 00:00:00,0.0
2024-06-16 01:00:00,-0.008
2024-06-16 02:00:00,-0.009
2024-06-16 03:00:00,0.023
2024-06-16 04:00:00,-0.007
2024-06-16 05:00:00,0.041
2024-06-16 06:00:00,0.183
2024-06-16 07:00:00,0.286
2024-06-16 08:00:00,0.308
2024-06-16 09:00:00,0.275
2024-06-16 10:00:00,0.276
2024-06-16 11:00:00,0.296
2024-06-16 12:00:00,0.19
2024-06-16 13:00:00,0.259
2024-06-16 14:00:00,0.263
2024-06-16 15:00:00,0.236
2024-06-16 16:00:00,0.143
2024-06-16 17:00:00,0.026
2024-06-16 18:00:00,-0.007
2024-06-16 19:00:00,-0.017
2024-06-16 20:00:00,-0.008
2024-06-16 21:00:00,-0.009
2024-06-16 22:00:00,0.0
2024-06-16 23:00:00,0.0
2024-06-17 00:00:00,-0.008
2024-06-17 01:00:00,0.0
2024-06-17 02:00:00,0.0
2024-06-17 03:00:00,0.008
2024-06-17 04:00:00,0.033
2024-06-17 05:00:00,0.099
2024-06-17 06:00:00,0.2
2024-06-17 07:00:00,0.287
2024-06-17 08:00:00,0.327
2024-06-17 09:00:00,0.232
2024-06-17 10:00:00,0.242
2024-06-17 11:00:00,0.23
2024-06-17 12:00:00,0.221
2024-06-17 13:00:00,0.179
2024-06-17 14:00:00,0.177
2024-06-17 15:00:00,0.176
2024-06-17 16:00:00,0.107
2024-06-17 17:00:00,0.001
2024-06-17 18:00:00,-0.016
2024-06-17 19:00:00,-0.001
2024-06-17 20:00:00,-0.008
2024-06-17 21:00:00,-0.008
2024-06-17 22:00:00,-0.001
2024-06-17 23:00:00,0.0
2024-06-18 00:00:00,0.0
2024-06-18 01:00:00,0.0
2024-06-18 02:00:00,0.056
2024-06-18 03:00:00,0.163
2024-06-18 04:00:00,0.172
2024-06-18 05:00:00,0.268
2024-06-18 06:00:00,0.268
2024-06-18 07:00:00,0.307
2024-06-18 08:00:00,0.196
2024-06-18 09:00:00,0.228
2024-06-18 10:00:00,0.26
2024-06-18 11:00:00,0.238
2024-06-18 12:00:00,0.197
2024-06-18 13:00:00,0.232
2024-06-18 14:00:00,0.222
2024-06-18 15:00:00,0.221
2024-06-18 16:00:00,0.299
2024-06-18 17:00:00,0.167
2024-06-18 18:00:00,0.167
2024-06-18 19:00:00,0.04
2024-06-18 20:00:00,0.008
2024-06-18 21:00:00,0.033
2024-06-18 22:00:00,0.051
2024-06-18 23:00:00,0.026
2024-06-19 00:00:00,0.099
2024-06-19 01:00:00,0.053
2024-06-19 02:00:00,0.059
2024-06-19 03:00:00,0.179
2024-06-19 04:00:00,0.222
2024-06-19 05:00:00,0.143
2024-06-19 06:00:00,0.22
2024-06-19 07:00:00,0.284
2024-06-19 08:00:00,0.329
2024-06-19 09:00:00,0.361
2024-06-19 10:00:00,0.412
2024-06-19 11:00:00,0.448
2024-06-19 12:00:00,0.327
2024-06-19 13:00:00,0.264
2024-06-19 14:00:00,0.299
2024-06-19 15:00:00,0.348
2024-06-19 16:00:00,0.256
2024-06-19 17:00:00,0.132
2024-06-19 18:00:00,0.143
2024-06-19 19:00:00,0.045
2024-06-19 20:00:00,0.051
2024-06-19 21:00:00,0.1
2024-06-19 22:00:00,0.019
2024-06-19 23:00:00,0.0
2024-06-20 00:00:00,0.0
2024-06-20 01:00:00,0.0
2024-06-20 02:00:00,0.04
2024-06-20 03:00:00,0.067
2024-06-20 04:00:00,0.11
2024-06-20 05:00:00,0.166
2024-06-20 06:00:00,0.282
2024-06-20 07:00:00,0.337
2024-06-20 08:00:00,0.233
2024-06-20 09:00:00,0.186
2024-06-20 10:00:00,0.155
2024-06-20 11:00:00,0.11
2024-06-20 12:00:00,0.136
2024-06-20 13:00:00,0.052
2024-06-20 14:00:00,0.075
2024-06-20 15:00:00,0.075
2024-06-20 16:00:00,0.077
2024-06-20 17:00:00,0.043
2024-06-20 18:00:00,0.018
2024-06-20 19:00:00,0.0
2024-06-20 20:00:00,0.0
2024-06-20 21:00:00,0.008
2024-06-20 22:00:00,0.016
2024-06-20 23:00:00,0.018
2024-06-21 00:00:00,0.0
2024-06-21 01:00:00,0.0
2024-06-21 02:00:00,0.0
2024-06-21 03:00:00,0.056
2024-06-21 04:00:00,0.085
2024-06-21 05:00:00,0.083
2024-06-21 06:00:00,0.207
2024-06-21 07:00:00,0.182
2024-06-21 08:00:00,0.086
2024-06-21 09:00:00,0.059
2024-06-21 10:00:00,0.068
2024-06-21 11:00:00,0.068
2024-06-21 12:00:00,0.092
2024-06-21 13:00:00,0.076
2024-06-21 14:00:00,0.068
2024-06-21 15:00:00,0.077
2024-06-21 16:00:00,0.043
2024-06-21 17:00:00,0.001
2024-06-21 18:00:00,-0.008
2024-06-21 19:00:00,-0.009
2024-06-21 20:00:00,-0.016
2024-06-21 21:00:00,-0.001
2024-06-21 22:00:00,0.048
2024-06-21 23:00:00,0.043
2024-06-22 00:00:00,0.034
2024-06-22 01:00:00,0.05
2024-06-22 02:00:00,0.106
2024-06-22 03:00:00,0.226
2024-06-22 04:00:00,0.316
2024-06-22 05:00:00,0.249
2024-06-22 06:00:00,0.447
2024-06-22 07:00:00,0.652
2024-06-22 08:00:00,0.468
2024-06-22 09:00:00,0.332
2024-06-22 10:00:00,0.272
2024-06-22 11:00:00,0.237
2024-06-22 12:00:00,0.221
2024-06-22 13:00:00,0.243
2024-06-22 14:00:00,0.286
2024-06-22 15:00:00,0.289
2024-06-22 16:00:00,0.261
2024-06-22 17:00:00,0.23
2024-06-22 18:00:00,0.179
2024-06-22 19:00:00,0.218
2024-06-22 20:00:00,0.203
2024-06-22 21:00:00,0.188
2024-06-22 22:00:00,0.128
2024-06-22 23:00:00,0.11
2024-06-23 00:00:00,0.118
2024-06-23 01:00:00,0.109
2024-06-23 02:00:00,0.135
2024-06-23 03:00:00,0.192
2024-06-23 04:00:00,0.325
2024-06-23 05:00:00,0.527
2024-06-23 06:00:00,0.595
2024-06-23 07:00:00,0.603
2024-06-23 08:00:00,0.557
2024-06-23 09:00:00,0.582
2024-06-23 10:00:00,0.609
2024-06-23 11:00:00,0.476
2024-06-23 12:00:00,0.507
2024-06-23 13:00:00,0.532
2024-06-23 14:00:00,0.532
2024-06-23 15:00:00,0.58
2024-06-23 16:00:00,0.477
2024-06-23 17:00:00,0.451
2024-06-23 18:00:00,0.35
2024-06-23 19:00:00,0.23
2024-06-23 20:00:00,0.172
2024-06-23 21:00:00,0.144
2024-06-23 22:00:00,0.112
2024-06-23 23:00:00,0.093
2024-06-24 00:00:00,0.109
2024-06-24 01:00:00,0.117
2024-06-24 02:00:00,0.208
2024-06-24 03:00:00,0.35
2024-06-24 04:00:00,0.428
2024-06-24 05:00:00,0.489
2024-06-24 06:00:00,0.531
2024-06-24 07:00:00,0.549
2024-06-24 08:00:00,0.5
2024-06-24 09:00:00,0.491
2024-06-24 10:00:00,0.474
2024-06-24 11:00:00,0.473
2024-06-24 12:00:00,0.482
2024-06-24 13:00:00,0.441
2024-06-24 14:00:00,0.487
2024-06-24 15:00:00,0.573
2024-06-24 16:00:00,0.544
2024-06-24 17:00:00,0.387
2024-06-24 18:00:00,0.23
2024-06-24 19:00:00,0.228
2024-06-24 20:00:00,0.098
2024-06-24 21:00:00,0.052
2024-06-24 22:00:00,0.026
2024-06-24 23:00:00,0.017
2024-06-25 00:00:00,0.0
2024-06-25 01:00:00,0.008
2024-06-25 02:00:00,0.025
2024-06-25 03:00:00,0.091
2024-06-25 04:00:00,0.199
2024-06-25 05:00:00,0.276
2024-06-25 06:00:00,0.304
2024-06-25 07:00:00,0.312
2024-06-25 08:00:00,0.377
2024-06-25 09:00:00,0.404
2024-06-25 10:00:00,0.416
2024-06-25 11:00:00,0.38
2024-06-25 12:00:00,0.413
2024-06-25 13:00:00,0.413
2024-06-25 14:00:00,0.51
2024-06-25 15:00:00,0.493
2024-06-25 16:00:00,0.429
2024-06-25 17:00:00,0.157
2024-06-25 18:00:00,0.111
2024-06-25 19:00:00,0.069
2024-06-25 20:00:00,0.059
2024-06-25 21:00:00,0.074
2024-06-25 22:00:00,0.076
2024-06-25 23:00:00,0.134
2024-06-26 00:00:00,0.225
2024-06-26 01:00:00,0.379
2024-06-26 02:00:00,0.459
2024-06-26 03:00:00,0.432
2024-06-26 04:00:00,0.561
2024-06-26 05:00:00,0.607
2024-06-26 06:00:00,0.513
2024-06-26 07:00:00,0.472
2024-06-26 08:00:00,0.419
2024-06-26 09:00:00,0.25
2024-06-26 10:00:00,0.195
2024-06-26 11:00:00,0.243
2024-06-26 12:00:00,0.31
2024-06-26 13:00:00,0.337
2024-06-26 14:00:00,0.38
2024-06-26 15:00:00,0.397
2024-06-26 16:00:00,0.259
2024-06-26 17:00:00,0.239
2024-06-26 18:00:00,0.121
2024-06-26 19:00:00,0.035
2024-06-26 20:00:00,0.026
2024-06-26 21:00:00,0.041
2024-06-26 22:00:00,0.05
2024-06-26 23:00:00,0.077
2024-06-27 00:00:00,0.067
2024-06-27 01:00:00,0.15
2024-06-27 02:00:00,0.158
2024-06-27 03:00:00,0.197
2024-06-27 04:00:00,0.222
2024-06-27 05:00:00,0.518
2024-06-27 06:00:00,0.548
2024-06-27 07:00:00,0.42
2024-06-27 08:00:00,0.297
2024-06-27 09:00:00,0.231
2024-06-27 10:00:00,0.283
2024-06-27 11:00:00,0.306
2024-06-27 12:00:00,0.27
2024-06-27 13:00:00,0.255
2024-06-27 14:00:00,0.309
2024-06-27 15:00:00,0.371
2024-06-27 16:00:00,0.552
2024-06-27 17:00:00,0.543
2024-06-27 18:00:00,0.322
2024-06-27 19:00:00,0.249
2024-06-27 20:00:00,0.256
2024-06-27 21:00:00,0.22
2024-06-27 22:00:00,0.246
2024-06-27 23:00:00,0.188
2024-06-28 00:00:00,0.257
2024-06-28 01:00:00,0.491
2024-06-28 02:00:00,0.401
2024-06-28 03:00:00,0.603
2024-06-28 04:00:00,0.608
2024-06-28 05:00:00,0.585
2024-06-28 06:00:00,0.493
2024-06-28 07:00:00,0.482
2024-06-28 08:00:00,0.399
2024-06-28 09:00:00,0.495
2024-06-28 10:00:00,0.418
2024-06-28 11:00:00,0.349
2024-06-28 12:00:00,0.354
2024-06-28 13:00:00,0.395
2024-06-28 14:00:00,0.516
2024-06-28 15:00:00,0.6
2024-06-28 16:00:00,0.804
2024-06-28 17:00:00,0.834
2024-06-28 18:00:00,0.484
2024-06-28 19:00:00,0.249
2024-06-28 20:00:00,0.204
2024-06-28 21:00:00,0.227
2024-06-28 22:00:00,0.221
2024-06-28 23:00:00,0.234
2024-06-29 00:00:00,0.31
2024-06-29 01:00:00,0.533
2024-06-29 02:00:00,0.479
2024-06-29 03:00:00,0.454
2024-06-29 04:00:00,0.717
2024-06-29 05:00:00,1.051
2024-06-29 06:00:00,0.859
2024-06-29 07:00:00,0.723
2024-06-29 08:00:00,0.675
2024-06-29 09:00:00,0.675
2024-06-29 10:00:00,0.741
2024-06-29 11:00:00,0.76
2024-06-29 12:00:00,0.662
2024-06-29 13:00:00,0.673
2024-06-29 14:00:00,0.768
2024-06-29 15:00:00,1.03
2024-06-29 16:00:00,1.141
2024-06-29 17:00:00,0.852
2024-06-29 18:00:00,0.54
2024-06-29 19:00:00,0.497
2024-06-29 20:00:00,0.316
2024-06-29 21:00:00,0.223
2024-06-29 22:00:00,0.352
2024-06-29 23:00:00,0.394
2024-06-30 00:00:00,0.448
2024-06-30 01:00:00,0.51
2024-06-30 02:00:00,0.867
2024-06-30 03:00:00,0.678
2024-06-30 04:00:00,1.034
2024-06-30 05:00:00,1.102
2024-06-30 06:00:00,1.112
2024-06-30 07:00:00,0.959
2024-06-30 08:00:00,0.799
2024-06-30 09:00:00,0.926
2024-06-30 10:00:00,0.832
2024-06-30 11:00:00,0.753
2024-06-30 12:00:00,0.443
2024-06-30 13:00:00,0.372
2024-06-30 14:00:00,0.412
2024-06-30 15:00:00,0.469
2024-06-30 16:00:00,0.759
2024-06-30 17:00:00,0.897
2024-06-30 18:00:00,0.592
2024-06-30 19:00:00,0.216
2024-06-30 20:00:00,0.268
2024-06-30 21:00:00,0.246
2024-06-30 22:00:00,0.346
2024-06-30 23:00:00,0.148
2024-07-01 00:00:00,0.086
2024-07-01 01:00:00,0.122
2024-07-01 02:00:00,0.137
2024-07-01 03:00:00,0.248
2024-07-01 04:00:00,0.473
2024-07-01 05:00:00,0.646
2024-07-01 06:00:00,0.637
2024-07-01 07:00:00,0.568
2024-07-01 08:00:00,0.54
2024-07-01 09:00:00,0.559
2024-07-01 10:00:00,0.483
2024-07-01 11:00:00,0.44
2024-07-01 12:00:00,0.366
2024-07-01 13:00:00,0.265
2024-07-01 14:00:00,0.301
2024-07-01 15:00:00,0.349
2024-07-01 16:00:00,0.328
2024-07-01 17:00:00,0.314
2024-07-01 18:00:00,0.188
2024-07-01 19:00:00,0.202
2024-07-01 20:00:00,0.171
2024-07-01 21:00:00,0.244
2024-07-01 22:00:00,0.203
2024-07-01 23:00:00,0.129
2024-07-02 00:00:00,0.101
2024-07-02 01:00:00,0.11
2024-07-02 02:00:00,0.216
2024-07-02 03:00:00,0.244
2024-07-02 04:00:00,0.372
2024-07-02 05:00:00,0.473
2024-07-02 06:00:00,0.532
2024-07-02 07:00:00,0.523
2024-07-02 08:00:00,0.417
2024-07-02 09:00:00,0.407
2024-07-02 10:00:00,0.462
2024-07-02 11:00:00,0.424
2024-07-02 12:00:00,0.367
2024-07-02 13:00:00,0.305
2024-07-02 14:00:00,0.27
2024-07-02 15:00:00,0.278
2024-07-02 16:00:00,0.167
2024-07-02 17:00:00,0.045
2024-07-02 18:00:00,0.026
2024-07-02 19:00:00,0.025
2024-07-02 20:00:00,0.034
2024-07-02 21:00:00,0.025
2024-07-02 22:00:00,0.017
2024-07-02 23:00:00,0.017
2024-07-03 00:00:00,0.001
2024-07-03 01:00:00,0.0
2024-07-03 02:00:00,0.041
2024-07-03 03:00:00,0.074
2024-07-03 04:00:00,0.166
2024-07-03 05:00:00,0.407
2024-07-03 06:00:00,0.522
2024-07-03 07:00:00,0.484
2024-07-03 08:00:00,0.397
2024-07-03 09:00:00,0.397
2024-07-03 10:00:00,0.389
2024-07-03 11:00:00,0.382
2024-07-03 12:00:00,0.291
2024-07-03 13:00:00,0.18
2024-07-03 14:00:00,0.176
2024-07-03 15:00:00,0.212
2024-07-03 16:00:00,0.202
2024-07-03 17:00:00,0.129
2024-07-03 18:00:00,0.084
2024-07-03 19:00:00,0.135
2024-07-03 20:00:00,0.054
2024-07-03 21:00:00,0.059
2024-07-03 22:00:00,0.059
2024-07-03 23:00:00,0.076
2024-07-04 00:00:00,0.083
2024-07-04 01:00:00,0.061
2024-07-04 02:00:00,0.058
2024-07-04 03:00:00,0.052
2024-07-04 04:00:00,0.058
2024-07-04 05:00:00,0.125
2024-07-04 06:00:00,0.239
2024-07-04 07:00:00,0.312
2024-07-04 08:00:00,0.451
2024-07-04 09:00:00,0.505
2024-07-04 10:00:00,0.533
2024-07-04 11:00:00,0.524
2024-07-04 12:00:00,0.452
2024-07-04 13:00:00,0.275
2024-07-04 14:00:00,0.228
2024-07-04 15:00:00,0.277
2024-07-04 16:00:00,0.32
2024-07-04 17:00:00,0.32
2024-07-04 18:00:00,0.322
2024-07-04 19:00:00,0.288
2024-07-04 20:00:00,0.27
2024-07-04 21:00:00,0.323
2024-07-04 22:00:00,0.237
2024-07-04 23:00:00,0.253
2024-07-05 00:00:00,0.301
2024-07-05 01:00:00,0.369
2024-07-05 02:00:00,0.503
2024-07-05 03:00:00,0.579
2024-07-05 04:00:00,0.501
2024-07-05 05:00:00,0.6
2024-07-05 06:00:00,0.763
2024-07-05 07:00:00,0.826
2024-07-05 08:00:00,0.716
2024-07-05 09:00:00,0.529
2024-07-05 10:00:00,0.482
2024-07-05 11:00:00,0.433
2024-07-05 12:00:00,0.455
2024-07-05 13:00:00,0.465
2024-07-05 14:00:00,0.522
2024-07-05 15:00:00,0.637
2024-07-05 16:00:00,0.621
2024-07-05 17:00:00,0.509
2024-07-05 18:00:00,0.429
2024-07-05 19:00:00,0.346
2024-07-05 20:00:00,0.265
2024-07-05 21:00:00,0.254
2024-07-05 22:00:00,0.296
2024-07-05 23:00:00,0.204
2024-07-06 00:00:00,0.17
2024-07-06 01:00:00,0.169
2024-07-06 02:00:00,0.178
2024-07-06 03:00:00,0.184
2024-07-06 04:00:00,0.301
2024-07-06 05:00:00,0.529
2024-07-06 06:00:00,0.854
2024-07-06 07:00:00,0.799
2024-07-06 08:00:00,0.612
2024-07-06 09:00:00,0.52
2024-07-06 10:00:00,0.473
2024-07-06 11:00:00,0.465
2024-07-06 12:00:00,0.498
2024-07-06 13:00:00,0.522
2024-07-06 14:00:00,0.483
2024-07-06 15:00:00,0.473
2024-07-06 16:00:00,0.588
2024-07-06 17:00:00,0.553
2024-07-06 18:00:00,0.434
2024-07-06 19:00:00,0.292
2024-07-06 20:00:00,0.132
2024-07-06 21:00:00,0.028
2024-07-06 22:00:00,0.025
2024-07-06 23:00:00,0.034
2024-07-07 00:00:00,0.074
2024-07-07 01:00:00,0.092
2024-07-07 02:00:00,0.126
2024-07-07 03:00:00,0.15
2024-07-07 04:00:00,0.282
2024-07-07 05:00:00,0.5
2024-07-07 06:00:00,0.558
2024-07-07 07:00:00,0.628
2024-07-07 08:00:00,0.726
2024-07-07 09:00:00,0.825
2024-07-07 10:00:00,0.837
2024-07-07 11:00:00,0.755
2024-07-07 12:00:00,0.793
2024-07-07 13:00:00,0.794
2024-07-07 14:00:00,0.745
2024-07-07 15:00:00,0.8
2024-07-07 16:00:00,0.838
2024-07-07 17:00:00,0.611
2024-07-07 18:00:00,0.531
2024-07-07 19:00:00,0.541
2024-07-07 20:00:00,0.442
2024-07-07 21:00:00,0.155
2024-07-07 22:00:00,0.11
2024-07-07 23:00:00,0.053
2024-07-08 00:00:00,0.058
2024-07-08 01:00:00,0.075
2024-07-08 02:00:00,0.123
2024-07-08 03:00:00,0.161
2024-07-08 04:00:00,0.332
2024-07-08 05:00:00,0.452
2024-07-08 06:00:00,0.538
2024-07-08 07:00:00,0.517
2024-07-08 08:00:00,0.612
2024-07-08 09:00:00,0.804
2024-07-08 10:00:00,0.763
2024-07-08 11:00:00,0.753
2024-07-08 12:00:00,0.761
2024-07-08 13:00:00,0.761
2024-07-08 14:00:00,0.679
2024-07-08 15:00:00,0.846
2024-07-08 16:00:00,0.723
2024-07-08 17:00:00,0.622
2024-07-08 18:00:00,0.562
2024-07-08 19:00:00,0.287
2024-07-08 20:00:00,0.25
2024-07-08 21:00:00,0.141
2024-07-08 22:00:00,0.15
2024-07-08 23:00:00,0.137
2024-07-09 00:00:00,0.111
2024-07-09 01:00:00,0.213
2024-07-09 02:00:00,0.23
2024-07-09 03:00:00,0.286
2024-07-09 04:00:00,0.36
2024-07-09 05:00:00,0.469
2024-07-09 06:00:00,0.507
2024-07-09 07:00:00,0.474
2024-07-09 08:00:00,0.505
2024-07-09 09:00:00,0.531
2024-07-09 10:00:00,0.517
2024-07-09 11:00:00,0.548
2024-07-09 12:00:00,0.607
2024-07-09 13:00:00,0.609
2024-07-09 14:00:00,0.633
2024-07-09 15:00:00,0.626
2024-07-09 16:00:00,0.666
2024-07-09 17:00:00,0.698
2024-07-09 18:00:00,0.703
2024-07-09 19:00:00,0.597
2024-07-09 20:00:00,0.541
2024-07-09 21:00:00,0.652
2024-07-09 22:00:00,0.707
2024-07-09 23:00:00,0.849
2024-07-10 00:00:00,0.902
2024-07-10 01:00:00,1.037
2024-07-10 02:00:00,1.074
2024-07-10 03:00:00,0.972
2024-07-10 04:00:00,0.991
2024-07-10 05:00:00,1.004
2024-07-10 06:00:00,0.899
2024-07-10 07:00:00,0.913
2024-07-10 08:00:00,0.846
2024-07-10 09:00:00,0.894
2024-07-10 10:00:00,0.992
2024-07-10 11:00:00,1.153
2024-07-10 12:00:00,1.192
2024-07-10 13:00:00,1.176
2024-07-10 14:00:00,1.141
2024-07-10 15:00:00,1.091
2024-07-10 16:00:00,1.05
2024-07-10 17:00:00,1.073
2024-07-10 18:00:00,0.748
2024-07-10 19:00:00,0.497
2024-07-10 20:00:00,0.366
2024-07-10 21:00:00,0.299
2024-07-10 22:00:00,0.23
2024-07-10 23:00:00,0.212
2024-07-11 00:00:00,0.194
2024-07-11 01:00:00,0.218
2024-07-11 02:00:00,0.221
2024-07-11 03:00:00,0.381
2024-07-11 04:00:00,0.472
2024-07-11 05:00:00,0.563
2024-07-11 06:00:00,0.608
2024-07-11 07:00:00,0.559
2024-07-11 08:00:00,0.525
2024-07-11 09:00:00,0.548
2024-07-11 10:00:00,0.608
2024-07-11 11:00:00,0.574
2024-07-11 12:00:00,0.559
2024-07-11 13:00:00,0.509
2024-07-11 14:00:00,0.473
2024-07-11 15:00:00,0.49
2024-07-11 16:00:00,0.451
2024-07-11 17:00:00,0.342
2024-07-11 18:00:00,0.31
2024-07-11 19:00:00,0.314
2024-07-11 20:00:00,0.272
2024-07-11 21:00:00,0.36
2024-07-11 22:00:00,0.501
2024-07-11 23:00:00,0.411
2024-07-12 00:00:00,0.463
2024-07-12 01:00:00,0.31
2024-07-12 02:00:00,0.392
2024-07-12 03:00:00,0.553
